"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"715","ENSG00000143891",522.025378125847,-1.13399619834366,0.140282451968351,-8.08366393966011,6.28493716898541e-16,9.5185373424284e-14,130589,"GALM","2",38665910,38741237,1,"protein_coding","galactose mutarotase (aldose 1-epimerase) [Source:HGNC Symbol;Acc:HGNC:24063]"
"913","ENSG00000163110",1307.00957672327,1.48535581378261,0.184070106224913,8.0695113630655,7.05800653257476e-16,1.05835157362222e-13,10611,"PDLIM5","4",94451857,94668227,1,"protein_coding","PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]"
"255","ENSG00000102804",5382.05257204899,1.15093410882361,0.142663239293938,8.0674889657613,7.17586885683494e-16,1.06547582192907e-13,8848,"TSC22D1","13",44432143,44577147,-1,"protein_coding","TSC22 domain family, member 1 [Source:HGNC Symbol;Acc:HGNC:16826]"
"511","ENSG00000127824",250.256189339771,-1.69363993720863,0.210245004368501,-8.05555376830809,7.9119779448639e-16,1.16336801917441e-13,7277,"TUBA4A","2",219249711,219278170,-1,"protein_coding","tubulin, alpha 4a [Source:HGNC Symbol;Acc:HGNC:12407]"
"490","ENSG00000125503",2642.92992334253,0.679974329904714,0.0848746793294305,8.01150985520048,1.13308653294635e-15,1.65005726360312e-13,54776,"PPP1R12C","19",55090913,55117559,-1,"protein_coding","protein phosphatase 1, regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]"
"649","ENSG00000138078",1711.69454421181,-0.721079630640315,0.0901097543871246,-8.00223722220407,1.22178712536973e-15,1.76228247749757e-13,9581,"PREPL","2",44316281,44361862,-1,"protein_coding","prolyl endopeptidase-like [Source:HGNC Symbol;Acc:HGNC:30228]"
"234","ENSG00000101342",53.7031368272962,4.13426779244219,0.517090844347241,7.99524462217304,1.29316854685016e-15,1.84764506057035e-13,140711,"TLDC2","20",36876121,36894235,1,"protein_coding","TBC/LysM-associated domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16112]"
"367","ENSG00000112576",646.673183511032,1.08122142303057,0.13530200829014,7.99117054280531,1.3366350069084e-15,1.89190067099324e-13,896,"CCND3","6",41934933,42050357,-1,"protein_coding","cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585]"
"280","ENSG00000104756",1773.42785790779,0.750040278372806,0.0939288834818543,7.98519316497255,1.40302430463622e-15,1.96748176793662e-13,54793,"KCTD9","8",25427847,25458476,-1,"protein_coding","potassium channel tetramerization domain containing 9 [Source:HGNC Symbol;Acc:HGNC:22401]"
"289","ENSG00000105516",103.555045793919,-1.63320256155643,0.205103830980258,-7.96280866013485,1.68177421191799e-15,2.33674040729339e-13,1628,"DBP","19",48630030,48637438,-1,"protein_coding","D site of albumin promoter (albumin D-box) binding protein [Source:HGNC Symbol;Acc:HGNC:2697]"
"1323","ENSG00000198431",22550.132525209,1.47807414050153,0.186257459652336,7.9356507023153,2.09394561275772e-15,2.88298239138324e-13,7296,"TXNRD1","12",104215779,104350305,1,"protein_coding","thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]"
"435","ENSG00000118689",5353.974568445,1.27540191485897,0.160751402190901,7.93400180325868,2.12195013644746e-15,2.89521935283754e-13,2309,"FOXO3","6",108559835,108684774,1,"protein_coding","forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]"
"530","ENSG00000130066",4094.02815137334,1.31953749489708,0.166821439922563,7.90987954251918,2.57638061754636e-15,3.45303402236634e-13,6303,"SAT1","X",23783173,23786226,1,"protein_coding","spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]"
"774","ENSG00000149218",2046.64979798996,1.9736548950328,0.249509172502055,7.91014965598725,2.57079661069131e-15,3.45303402236634e-13,23052,"ENDOD1","11",95089810,95132645,1,"protein_coding","endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]"
"653","ENSG00000138316",788.996860846473,-2.41081460770051,0.305191599720166,-7.89934785200843,2.80366435308082e-15,3.72469268661483e-13,140766,"ADAMTS14","10",70672803,70762441,1,"protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif, 14 [Source:HGNC Symbol;Acc:HGNC:14899]"
"887","ENSG00000161647",159.566408849098,1.74649175912609,0.222332228409393,7.855324311823,3.98739050459171e-15,5.25121992974273e-13,4356,"MPP3","17",43800799,43833170,-1,"protein_coding","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:HGNC Symbol;Acc:HGNC:7221]"
"895","ENSG00000162426",171.56402069617,1.41510822324702,0.18084598630084,7.82493574888063,5.07916254484139e-15,6.63137213289853e-13,50651,"SLC45A1","1",8317826,8344167,1,"protein_coding","solute carrier family 45, member 1 [Source:HGNC Symbol;Acc:HGNC:17939]"
"1173","ENSG00000179820",5333.81269432854,1.44810988056992,0.185973784604099,7.78663446384474,6.8817676631147e-15,8.90806591947625e-13,91663,"MYADM","19",53866223,53876437,1,"protein_coding","myeloid-associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]"
"438","ENSG00000119139",5612.32457620331,1.9908828429621,0.256147054043853,7.77242139439657,7.69997887538897e-15,9.88272712438695e-13,9414,"TJP2","9",69121264,69255208,1,"protein_coding","tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]"
"630","ENSG00000136999",446.971397273606,-2.6028313845251,0.336934702741623,-7.72503207103918,1.1182518536089e-14,1.42318691789132e-12,4856,"NOV","8",119416306,119424353,1,"protein_coding","nephroblastoma overexpressed [Source:HGNC Symbol;Acc:HGNC:7885]"
"741","ENSG00000146250",313.821137829102,-2.69619726269493,0.349732808113018,-7.70930607637944,1.26503686974619e-14,1.59658194935884e-12,167681,"PRSS35","6",83512538,83525704,1,"protein_coding","protease, serine, 35 [Source:HGNC Symbol;Acc:HGNC:21387]"
"800","ENSG00000152332",3008.20914259827,0.67189195166986,0.0874973378233457,7.67899879452777,1.6033674451769e-14,2.00685950059538e-12,127933,"UHMK1","1",162497251,162529629,1,"protein_coding","U2AF homology motif (UHM) kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]"
"370","ENSG00000112773",525.998125166656,-1.2209241529584,0.159116809057324,-7.67313120588376,1.67847640454452e-14,2.08364960219892e-12,55603,"FAM46A","6",81491439,81752774,-1,"protein_coding","family with sequence similarity 46, member A [Source:HGNC Symbol;Acc:HGNC:18345]"
"679","ENSG00000140545",9643.89243351853,1.18720743184527,0.155028139139005,7.65801252881434,1.88832469411405e-14,2.32509573108596e-12,4240,"MFGE8","15",88898683,88913411,-1,"protein_coding","milk fat globule-EGF factor 8 protein [Source:HGNC Symbol;Acc:HGNC:7036]"
"621","ENSG00000136478",3731.86033954668,1.5065596646997,0.197423127194485,7.63112045741005,2.327220988851e-14,2.84240015130229e-12,55852,"TEX2","17",64147227,64263301,-1,"protein_coding","testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]"
"51","ENSG00000049323",20410.0860039713,0.71513406739457,0.0938836017907542,7.61724149642709,2.59154210885872e-14,3.13991241909322e-12,4052,"LTBP1","2",32946972,33399509,1,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]"
"464","ENSG00000122966",304.385980392181,-1.63486753393709,0.214733452559865,-7.61347388796493,2.66825254074392e-14,3.20719720075926e-12,11113,"CIT","12",119685790,119877291,-1,"protein_coding","citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]"
"559","ENSG00000132356",2379.48217418789,0.743612622373358,0.0977592792263985,7.60656817703456,2.81469780212966e-14,3.35658253647667e-12,5562,"PRKAA1","5",40759379,40798374,-1,"protein_coding","protein kinase, AMP-activated, alpha 1 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9376]"
"128","ENSG00000077254",2760.44083059498,0.807688182504342,0.10691162957622,7.55472707418158,4.19739072829038e-14,4.9663658265592e-12,23032,"USP33","1",77695987,77759852,-1,"protein_coding","ubiquitin specific peptidase 33 [Source:HGNC Symbol;Acc:HGNC:20059]"
"1020","ENSG00000168234",600.327691176793,0.857602129254321,0.113596083693178,7.5495747861405,4.36681583617952e-14,5.12677719681696e-12,125488,"TTC39C","18",23992773,24135610,1,"protein_coding","tetratricopeptide repeat domain 39C [Source:HGNC Symbol;Acc:HGNC:26595]"
"376","ENSG00000113456",1042.060350359,0.795063831694828,0.105730300586221,7.51973490368043,5.48874188005261e-14,6.39438429026129e-12,5810,"RAD1","5",34905264,34918989,-1,"protein_coding","RAD1 checkpoint DNA exonuclease [Source:HGNC Symbol;Acc:HGNC:9806]"
"845","ENSG00000157110",3434.9371292854,0.81496446701132,0.108466338656578,7.51352426112243,5.75564703425044e-14,6.65414307891015e-12,11030,"RBPMS","8",30384479,30572261,1,"protein_coding","RNA binding protein with multiple splicing [Source:HGNC Symbol;Acc:HGNC:19097]"
"496","ENSG00000126016",404.398400122558,-2.49800512613255,0.332794446806984,-7.50615026813038,6.08915172709033e-14,6.98637900808963e-12,154796,"AMOT","X",112774503,112840815,-1,"protein_coding","angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]"
"1057","ENSG00000170214",201.751000183794,3.67679920144943,0.492270269411048,7.46906614093992,8.07659385251174e-14,9.19699352603686e-12,147,"ADRA1B","5",159916783,159972544,1,"protein_coding","adrenoceptor alpha 1B [Source:HGNC Symbol;Acc:HGNC:278]"
"1050","ENSG00000169744",723.01402678599,-1.3306060151333,0.178679500185114,-7.44688682112265,9.55685374155658e-14,1.08013843220802e-11,9079,"LDB2","4",16501541,16898809,-1,"protein_coding","LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]"
"551","ENSG00000131871",812.424686783872,0.674894965660154,0.0907997238050907,7.43278654799516,1.06333419623929e-13,1.19290343718845e-11,55829,"VIMP","15",101270817,101277500,-1,"protein_coding","VCP-interacting membrane selenoprotein [Source:HGNC Symbol;Acc:HGNC:30396]"
"751","ENSG00000147119",456.95140071251,1.57288249129368,0.211880047618699,7.42345732394895,1.1410194467287e-13,1.27064261181663e-11,56548,"CHST7","X",46573784,46598408,1,"protein_coding","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7 [Source:HGNC Symbol;Acc:HGNC:13817]"
"770","ENSG00000148848",1381.85270141484,-1.86991355434206,0.252187565414522,-7.41477301336597,1.21833288205615e-13,1.34683587582047e-11,8038,"ADAM12","10",126012381,126388455,-1,"protein_coding","ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]"
"28","ENSG00000020577",3148.94122875977,1.21223083086219,0.16417882387607,7.38360040742671,1.54065380391704e-13,1.69081172900895e-11,23034,"SAMD4A","14",54567097,54793315,1,"protein_coding","sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]"
"1296","ENSG00000196932",76.8390518792512,-2.00129274953909,0.271111883327818,-7.38179649292321,1.56167776803247e-13,1.70155466164401e-11,219623,"TMEM26","10",61406643,61453450,-1,"protein_coding","transmembrane protein 26 [Source:HGNC Symbol;Acc:HGNC:28550]"
"648","ENSG00000138074",455.640505436127,1.16383966625996,0.158001408426327,7.36600817582353,1.7581304453157e-13,1.90192039959330e-11,8884,"SLC5A6","2",27199587,27212958,-1,"protein_coding","solute carrier family 5 (sodium/multivitamin and iodide cotransporter), member 6 [Source:HGNC Symbol;Acc:HGNC:11041]"
"738","ENSG00000146006",70.6309989496603,-4.0037767016469,0.54422940485359,-7.35678128733968,1.88397648038795e-13,2.00935378841377e-11,26045,"LRRTM2","5",138868923,138875368,-1,"protein_coding","leucine rich repeat transmembrane neuronal 2 [Source:HGNC Symbol;Acc:HGNC:19409]"
"1128","ENSG00000174306",3453.200286637,1.10706654811767,0.150468513443664,7.35746318469585,1.87438077204303e-13,2.00935378841377e-11,23051,"ZHX3","20",41178448,41317672,-1,"protein_coding","zinc fingers and homeoboxes 3 [Source:HGNC Symbol;Acc:HGNC:15935]"
"44","ENSG00000042286",599.809958530685,0.713437641123873,0.0972297731744896,7.3376458447921,2.17383463968978e-13,2.30228850476236e-11,84883,"AIFM2","10",70098223,70132934,-1,"protein_coding","apoptosis-inducing factor, mitochondrion-associated, 2 [Source:HGNC Symbol;Acc:HGNC:21411]"
"938","ENSG00000164105",538.355706819132,1.20854583724492,0.165276993567345,7.31224480285863,2.62715912441932e-13,2.76307812078685e-11,8819,"SAP30","4",173369969,173377532,1,"protein_coding","Sin3A-associated protein, 30kDa [Source:HGNC Symbol;Acc:HGNC:10532]"
"82","ENSG00000067369",2102.96945349668,-0.714245802530628,0.0977645060349867,-7.30577825734651,2.75666463840399e-13,2.87928868611231e-11,7158,"TP53BP1","15",43403061,43510728,-1,"protein_coding","tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]"
"410","ENSG00000116132",5567.24077353662,-0.758688153702156,0.104311304286824,-7.27330713472813,3.50791502564942e-13,3.63886116873016e-11,5396,"PRRX1","1",170662728,170739419,1,"protein_coding","paired related homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9142]"
"1436","ENSG00000277443",5819.2400512788,-1.230130875227,0.169724134216514,-7.24782530725855,4.2351635173751e-13,4.36337084834326e-11,4082,"MARCKS","6",113857362,113863471,1,"protein_coding","myristoylated alanine-rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]"
"163","ENSG00000087448",1029.52932093845,1.03300404765287,0.142716666892849,7.23814583217839,4.54860210034705e-13,4.65463370336189e-11,57542,"KLHL42","12",27780020,27803040,1,"protein_coding","kelch-like family member 42 [Source:HGNC Symbol;Acc:HGNC:29252]"
"389","ENSG00000114270",1600.16543561964,1.28744596325467,0.178157141096291,7.22646285931826,4.9573612146434e-13,5.03887487219961e-11,1294,"COL7A1","3",48564073,48595267,-1,"protein_coding","collagen, type VII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2214]"
"582","ENSG00000134318",4532.90173037411,0.78246657782721,0.108311293506649,7.2242381426197,5.03918844405942e-13,5.08790059901866e-11,9475,"ROCK2","2",11179761,11348330,-1,"protein_coding","Rho-associated, coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]"
"332","ENSG00000108960",1740.19798309104,1.65434310070974,0.230198797074139,7.18658447279784,6.64321953929467e-13,6.66301721341839e-11,23531,"MMD","17",55392613,55421992,-1,"protein_coding","monocyte to macrophage differentiation-associated [Source:HGNC Symbol;Acc:HGNC:7153]"
"972","ENSG00000165802",1607.02123231608,0.97340597690269,0.136293225235502,7.1419982557514,9.19837662648909e-13,9.16509302685377e-11,26012,"NSMF","9",137447570,137459334,-1,"protein_coding","NMDA receptor synaptonuclear signaling and neuronal migration factor [Source:HGNC Symbol;Acc:HGNC:29843]"
"1391","ENSG00000233608",4677.10119351861,0.731218228478168,0.102654520081015,7.12309821234455,1.05527566755419e-12,1.04458496634695e-10,117581,"TWIST2","2",238848032,238910543,1,"protein_coding","twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:20670]"
"836","ENSG00000155962",399.773301149283,-1.12228679050763,0.157707436301392,-7.11625790658878,1.10896698121839e-12,1.09060421626964e-10,1193,"CLIC2","X",155276211,155334657,-1,"protein_coding","chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]"
"1100","ENSG00000172465",451.847687171403,1.01171835579202,0.142930414874117,7.07839795108039,1.45830452071783e-12,1.42490464298526e-10,9338,"TCEAL1","X",103628704,103630953,1,"protein_coding","transcription elongation factor A (SII)-like 1 [Source:HGNC Symbol;Acc:HGNC:11616]"
"1060","ENSG00000170365",440.567510182441,-1.01000993125502,0.142842305921618,-7.07080388221429,1.54038712325742e-12,1.49545916549575e-10,4086,"SMAD1","4",145481194,145558079,1,"protein_coding","SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]"
"1260","ENSG00000188215",583.091058388238,0.68381765019879,0.0967307815807337,7.06928693249584,1.55731844024763e-12,1.50226673742359e-10,123879,"DCUN1D3","16",20854925,20900384,-1,"protein_coding","DCN1, defective in cullin neddylation 1, domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]"
"702","ENSG00000143344",1081.29606808733,-1.06616719613547,0.151260971728169,-7.04852801059267,1.80820355046272e-12,1.7332432134024e-10,23179,"RGL1","1",183636085,183928531,1,"protein_coding","ral guanine nucleotide dissociation stimulator-like 1 [Source:HGNC Symbol;Acc:HGNC:30281]"
"492","ENSG00000125848",184.725551712782,-2.4707966504273,0.35119069949754,-7.03548429375366,1.98570085465253e-12,1.89141128576808e-10,23767,"FLRT3","20",14322988,14337616,-1,"protein_coding","fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]"
"1205","ENSG00000183508",90.3052529349409,-2.50680827891431,0.35664266778403,-7.02890737804918,2.08157092565969e-12,1.97033697931975e-10,54855,"FAM46C","1",117605934,117628372,1,"protein_coding","family with sequence similarity 46, member C [Source:HGNC Symbol;Acc:HGNC:24712]"
"1087","ENSG00000171793",696.230481492342,1.63272253843744,0.232548912475325,7.02098548240118,2.20308748450988e-12,2.07240745049082e-10,1503,"CTPS1","1",40979335,41012565,1,"protein_coding","CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]"
"199","ENSG00000099204",852.738214777329,1.43267728472705,0.204555786043272,7.00384629757668,2.49029309234403e-12,2.32811659775002e-10,3983,"ABLIM1","10",114431113,114685003,-1,"protein_coding","actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]"
"847","ENSG00000157152",39.3407229279849,2.76161007495711,0.394498569188281,7.00030441337059,2.55406954703504e-12,2.37309099937704e-10,6854,"SYN2","3",12004402,12191400,1,"protein_coding","synapsin II [Source:HGNC Symbol;Acc:HGNC:11495]"
"149","ENSG00000084090",3687.6065632505,1.22208526224924,0.174603180338811,6.99921536296092,2.57399940528769e-12,2.37702567030988e-10,56910,"STARD7","2",96184859,96208825,-1,"protein_coding","StAR-related lipid transfer (START) domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]"
"1238","ENSG00000185813",542.652954959198,1.06734861242875,0.152573355919398,6.99564223384204,2.64046550905451e-12,2.4236272808867e-10,5833,"PCYT2","17",81900965,81911464,-1,"protein_coding","phosphate cytidylyltransferase 2, ethanolamine [Source:HGNC Symbol;Acc:HGNC:8756]"
"324","ENSG00000108604",2187.2675915473,1.29453188966148,0.185089308415448,6.99409328795916,2.66979875897943e-12,2.43578928944237e-10,6603,"SMARCD2","17",63832081,63843065,-1,"protein_coding","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:HGNC Symbol;Acc:HGNC:11107]"
"1158","ENSG00000177674",764.474981069582,1.1359779784734,0.162660484070018,6.98373661536879,2.87430704379292e-12,2.60666947175113e-10,57085,"AGTRAP","1",11736084,11754802,1,"protein_coding","angiotensin II receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:13539]"
"187","ENSG00000093167",2143.3476076315,0.693337107596123,0.099438076416296,6.97255148715345,3.11243692137401e-12,2.80582483179817e-10,9209,"LRRFIP2","3",37052656,37183689,-1,"protein_coding","leucine rich repeat (in FLII) interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]"
"1115","ENSG00000173517",8182.69575723465,1.01731428610772,0.145958469879926,6.96988867411819,3.1719188303392e-12,2.84252725949628e-10,79834,"PEAK1","15",77100656,77420144,-1,"protein_coding","pseudopodium-enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]"
